업종명,업소명,소재지(도로명),소재지(지번),소재지전화,업태명,데이터기준일자
일반음식점,오후펜션 바베큐,"강원특별자치도 춘천시 남산면 강촌로 244, 1층",강원특별자치도 춘천시 남산면 방곡리 280-1 ,033-262-6556,기타,2026-05-27
일반음식점,한장금요리교실,"강원특별자치도 춘천시 국사봉길 102-3, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 528-8 ,,한식,2026-05-27
일반음식점,도세기,"강원특별자치도 춘천시 우석로79번길 15-4, 1층 (석사동)",강원특별자치도 춘천시 석사동 742-3 ,033-263-7033,식육(숯불구이),2026-05-27
일반음식점,푸라닭춘천퇴계점,강원특별자치도 춘천시 퇴계로145번길 7-13 (퇴계동),강원특별자치도 춘천시 퇴계동 1124 ,033-263-9206,호프/통닭,2026-05-27
일반음식점,맘인더가든스카이워크점,"강원특별자치도 춘천시 영서로 2668-22, 2층 (소양로1가)",강원특별자치도 춘천시 소양로1가 101-7 ,070-7576-3564,기타,2026-05-27
일반음식점,인생건어물맥주팔호점,"강원특별자치도 춘천시 춘천로 174-1, 1층 (운교동)",강원특별자치도 춘천시 운교동 181-10 ,,한식,2026-05-27
일반음식점,팔뚝갈비,"강원특별자치도 춘천시 동면 공단로 110, 1,2층",강원특별자치도 춘천시 동면 장학리 791-35 ,033-244-2088,식육(숯불구이),2026-05-27
일반음식점,상호네닭갈비스무숲점,"강원특별자치도 춘천시 스무숲1길 38-5, 1층 (석사동)",강원특별자치도 춘천시 석사동 919-2 ,033-261-5552,정종/대포집/소주방,2026-05-27
일반음식점,채선당행복가마솥밥롯데마트춘천점,"강원특별자치도 춘천시 방송길 84, 롯데마트 2층 (온의동)",강원특별자치도 춘천시 온의동 6-25 롯데마트 ,,한식,2026-05-27
일반음식점,추억의7090,"강원특별자치도 춘천시 애막골길11번길 38, 5층 (석사동)",강원특별자치도 춘천시 석사동 729-6 ,033-264-4042,라이브카페,2026-05-27
일반음식점,제주안방갈비석사점,"강원특별자치도 춘천시 후석로45번길 32, 1층 (석사동)",강원특별자치도 춘천시 석사동 706-14 ,033-255-1900,식육(숯불구이),2026-05-27
일반음식점,먹새통,"강원특별자치도 춘천시 스무숲길 17, 1층 (석사동)",강원특별자치도 춘천시 석사동 917-5 ,033-263-9288,식육(숯불구이),2026-05-27
일반음식점,홍가네,"강원특별자치도 춘천시 춘천로310번길 39, 1층 (후평동)",강원특별자치도 춘천시 후평동 681-19 ,033-242-4021,한식,2026-05-27
일반음식점,자매순대국,"강원특별자치도 춘천시 서부대성로 12, 1층 4,5,16,17호 (소양로2가, 신동아아파트)",강원특별자치도 춘천시 소양로2가 172-1 신동아아파트 ,033-244-9996,한식,2026-05-27
일반음식점,노랑강정후평점,"강원특별자치도 춘천시 보안길 41, 1층 (후평동)",강원특별자치도 춘천시 후평동 794-2 ,033-262-6669,정종/대포집/소주방,2026-05-27
일반음식점,육회왕자연어공주온의점,"강원특별자치도 춘천시 영서로2279번길 9-1, 1층 (온의동)",강원특별자치도 춘천시 온의동 172-11 ,,정종/대포집/소주방,2026-05-27
일반음식점,가우숲딜리버리,"강원특별자치도 춘천시 시청길10번길 15-1, 2층 (조양동)",강원특별자치도 춘천시 조양동 47-9 ,,한식,2026-05-27
일반음식점,춘천닭갈비웅쓰남춘천역점,"강원특별자치도 춘천시 남춘로36번길 79, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 968-3 ,033-262-1015,한식,2026-05-27
일반음식점,오백국수,"강원특별자치도 춘천시 남춘로5번길 18-5, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 365-2 ,,분식,2026-05-27
일반음식점,피자파는집춘천점,"강원특별자치도 춘천시 춘주로195번길 7, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 895 ,033-255-2859,기타,2026-05-27
일반음식점,모해식당,"강원특별자치도 춘천시 영서로 2879, 1층 (사농동)",강원특별자치도 춘천시 사농동 434-15 ,033-255-8088,한식,2026-05-27
일반음식점,호수,"강원특별자치도 춘천시 동면 금촌로 250-22, 1층",강원특별자치도 춘천시 동면 만천리 57 ,033-243-7434,정종/대포집/소주방,2026-05-27
일반음식점,찰랑찰랑,"강원특별자치도 춘천시 시청길10번길 15-1, 2층 (조양동)",강원특별자치도 춘천시 조양동 47-9 ,070-8864-0282,일식,2026-05-27
일반음식점,한방카페궁,"강원특별자치도 춘천시 동면 순환대로 1154-144, 1층",강원특별자치도 춘천시 동면 장학리 139-157 ,033-254-0800,한식,2026-05-27
일반음식점,전이야기,"강원특별자치도 춘천시 춘천로 389, 1층 (후평동)",강원특별자치도 춘천시 후평동 293 ,033-251-4070,한식,2026-05-27
일반음식점,램스테이블,강원특별자치도 춘천시 국사봉길 102 (퇴계동),강원특별자치도 춘천시 퇴계동 462-15 ,033-244-9299,식육(숯불구이),2026-05-27
일반음식점,비비큐춘천퇴계타운점,"강원특별자치도 춘천시 안마산로 199, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 87 ,033-264-9285,호프/통닭,2026-05-27
일반음식점,후라이드참잘하는집,"강원특별자치도 춘천시 춘천로 222, 1층 (효자동)",강원특별자치도 춘천시 효자동 743-15 ,033-254-7997,호프/통닭,2026-05-27
일반음식점,대양부양꼬치,"강원특별자치도 춘천시 백령로 217-20, 1층 (후평동)",강원특별자치도 춘천시 후평동 699 ,033-255-5992,식육(숯불구이),2026-05-27
일반음식점,케밥하우스,"강원특별자치도 춘천시 서부대성로 212-1, 1층 (효자동)",강원특별자치도 춘천시 효자동 617-10 ,033-255-0773,기타,2026-05-27
일반음식점,박스소고기얼크니국밥,"강원특별자치도 춘천시 지내고탄로 5, 1층 (신동)",강원특별자치도 춘천시 신동 934-4 ,033-253-8955,한식,2026-05-27
일반음식점,소양강농원황금장어,강원특별자치도 춘천시 신북읍 신샘밭로 388-8,강원특별자치도 춘천시 신북읍 율문리 37-161 ,033-242-2466,한식,2026-05-27
일반음식점,평창송어,"강원특별자치도 춘천시 영서로 2155, 2층 (퇴계동)",강원특별자치도 춘천시 퇴계동 418-5 ,033-261-1160,횟집,2026-05-27
일반음식점,경성푸드빌,"강원특별자치도 춘천시 벌말길 104, 1층 (석사동)",강원특별자치도 춘천시 석사동 695-7 ,033-254-9311,분식,2026-05-27
일반음식점,남촌막국수분점,"강원특별자치도 춘천시 신북읍 신북로 187, 1층",강원특별자치도 춘천시 신북읍 산천리 433 ,033-241-6003,한식,2026-05-27
일반음식점,통나무집닭갈비남춘천점,"강원특별자치도 춘천시 남산면 종자리로 19, 종자리로 21 1층","강원특별자치도 춘천시 남산면 광판리 126-1,7 ",033-262-9339,한식,2026-05-27
일반음식점,광판팔뚝김밥만천점,"강원특별자치도 춘천시 동면 만천양지길 60, 1층 102,103호",강원특별자치도 춘천시 동면 만천리 761-15 ,033-256-7796,분식,2026-05-27
일반음식점,북춘천스크린그늘집,"강원특별자치도 춘천시 충열로 153, 북춘천새마을금고 2동 2층 (우두동)",강원특별자치도 춘천시 우두동 444-1 북춘천새마을금고 ,,한식,2026-05-27
일반음식점,통통도야지,"강원특별자치도 춘천시 안마산로 169-10, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 152-10 ,033-252-8073,식육(숯불구이),2026-05-27
일반음식점,족발야시장(후평점),"강원특별자치도 춘천시 보안길 77, 1층 101호 (후평동)",강원특별자치도 춘천시 후평동 702-7 ,033-910-4991,식육(숯불구이),2026-05-27
일반음식점,족발야시장&무청감자탕춘천온의점,"강원특별자치도 춘천시 스포츠타운길 535, 상가동 1층 101~105호 (온의동, 금호1차아파트)",강원특별자치도 춘천시 온의동 65-10 금호1차아파트 ,033-242-4969,정종/대포집/소주방,2026-05-27
일반음식점,세레니티강촌CC클럽하우스,"강원특별자치도 춘천시 남면 소주고개로 145-14, 세레니티강촌CC",강원특별자치도 춘천시 남면 후동리 618 세레니티강촌CC ,033-261-6556,기타,2026-05-27
일반음식점,세레니티강촌CC스타트하우스,"강원특별자치도 춘천시 남면 소주고개로 145-14, 세레니티강촌CC 지하1층",강원특별자치도 춘천시 남면 후동리 618 세레니티강촌CC ,033-261-6556,기타,2026-05-27
일반음식점,신일닭갈비,"강원특별자치도 춘천시 안마산로 169-2, J동 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 152-38 ,033-263-6222,식육(숯불구이),2026-05-27
일반음식점,투다리학곡점,"강원특별자치도 춘천시 동내면 영서로 1776, 1층 104호",강원특별자치도 춘천시 동내면 학곡리 602 ,033-264-6871,정종/대포집/소주방,2026-05-27
일반음식점,푸드박스,"강원특별자치도 춘천시 새롬공원길9번길 6-3, 1층 (석사동)",강원특별자치도 춘천시 석사동 836-5 ,033-261-9577,한식,2026-05-27
일반음식점,역전우동0410춘천석사점,"강원특별자치도 춘천시 퇴계농공로 20, 1층 102호 (석사동)",강원특별자치도 춘천시 석사동 880-3 ,033-261-0410,한식,2026-05-27
일반음식점,백년카츠남춘천점,"강원특별자치도 춘천시 행촌로 34, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 902-8 ,033-242-0039,경양식,2026-05-27
일반음식점,토종닭구이계륵우리집양평해장국,"강원특별자치도 춘천시 남산면 김유정로 351, 1층",강원특별자치도 춘천시 남산면 광판리 409-18 ,033-262-8623,식육(숯불구이),2026-05-27
일반음식점,초이랑,"강원특별자치도 춘천시 신북읍 배후령길 9, 가동 1층",강원특별자치도 춘천시 신북읍 천전리 115-1 ,033-252-5556,기타,2026-05-27
일반음식점,왕십리조개창고춘천만천리점,"강원특별자치도 춘천시 동면 금촌로 388, 1층",강원특별자치도 춘천시 동면 만천리 301-7 ,,정종/대포집/소주방,2026-05-27
일반음식점,마라홀릭마라탕후평점,"강원특별자치도 춘천시 후석로 299, 1층 (후평동)",강원특별자치도 춘천시 후평동 793-3 ,033-254-3002,한식,2026-05-27
일반음식점,마케집,"강원특별자치도 춘천시 동내면 공지로 70-51, 1층 101호",강원특별자치도 춘천시 동내면 거두리 931-1 ,033-262-9990,횟집,2026-05-27
일반음식점,예손푸드,"강원특별자치도 춘천시 동면 만천로 179, 1층",강원특별자치도 춘천시 동면 만천리 802-4 ,033-241-3676,한식,2026-05-27
일반음식점,더티파머스,"강원특별자치도 춘천시 서면 오미길 29-3, 1층",강원특별자치도 춘천시 서면 신매리 290-2 ,,한식,2026-05-27
일반음식점,102국밥,"강원특별자치도 춘천시 신북읍 영서로 3278, 1층",강원특별자치도 춘천시 신북읍 용산리 244-7 ,033-255-0102,한식,2026-05-27
일반음식점,국민낙곱새춘천점,"강원특별자치도 춘천시 방송길 77, 상가동 1층 1110,1140호 (온의동, 춘천 센트럴타워 푸르지오)",강원특별자치도 춘천시 온의동 601 춘천 센트럴타워 푸르지오 ,033-242-8272,한식,2026-05-27
일반음식점,배가네,"강원특별자치도 춘천시 동내면 학곡동길 4, 1층",강원특별자치도 춘천시 동내면 학곡리 606-3 ,033-264-6564,한식,2026-05-27
일반음식점,이편한스크린골프,"강원특별자치도 춘천시 안마산로 110, 1동 4층 401호 (퇴계동)",강원특별자치도 춘천시 퇴계동 529-1 ,033-251-1480,기타,2026-05-27
일반음식점,황금보쌈,"강원특별자치도 춘천시 후석로 395, 1층 (후평동)",강원특별자치도 춘천시 후평동 710-30 ,033-252-5585,한식,2026-05-27
일반음식점,그날의우리,"강원특별자치도 춘천시 우묵길56번길 24, 1층 103호 (퇴계동)",강원특별자치도 춘천시 퇴계동 1191-2 ,033-244-0601,분식,2026-05-27
일반음식점,푸라닭춘천후평점,"강원특별자치도 춘천시 보안길 77, 1층 103호 (후평동)",강원특별자치도 춘천시 후평동 702-7 ,033-911-9206,호프/통닭,2026-05-27
일반음식점,춘천정통닭갈비,"강원특별자치도 춘천시 남면 충효로 815, 1층",강원특별자치도 춘천시 남면 발산리 94-2 ,,한식,2026-05-27
일반음식점,오야,"강원특별자치도 춘천시 삭주로 42, 1층 (교동)",강원특별자치도 춘천시 교동 149-12 ,033-256-2544,한식,2026-05-27
일반음식점,롯데자율식당,"강원특별자치도 춘천시 공지로 387, 지하1층 (약사동)",강원특별자치도 춘천시 약사동 160-8 ,033-252-5955,한식,2026-05-27
일반음식점,주식회사,"강원특별자치도 춘천시 춘주로147번길 13, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 904-1 ,033-241-8591,한식,2026-05-27
일반음식점,카페로떤느,"강원특별자치도 춘천시 동내면 사래울1길 92, 2층",강원특별자치도 춘천시 동내면 사암리 463 ,033-264-5456,기타,2026-05-27
일반음식점,배고파,"강원특별자치도 춘천시 삭주로 30, 1층 (교동)",강원특별자치도 춘천시 교동 137-2 ,033-256-7918,경양식,2026-05-27
일반음식점,카페마르,"강원특별자치도 춘천시 닥나무길 12, 1층 (효자동)",강원특별자치도 춘천시 효자동 683-8 ,,기타,2026-05-27
일반음식점,포아이니춘천후평점,"강원특별자치도 춘천시 보안길 71, 1층 2호 (후평동)",강원특별자치도 춘천시 후평동 702-13 ,033-264-0264,기타,2026-05-27
일반음식점,애막골상회,"강원특별자치도 춘천시 우석로79번길 11-11, 1층 (석사동)",강원특별자치도 춘천시 석사동 744-9 ,033-911-8314,경양식,2026-05-27
일반음식점,청춘꼬마김밥퇴계점,"강원특별자치도 춘천시 안마산로 115, 이편한세상 춘천 한숲시티 상가A동 1층 A3-105호 (퇴계동)",강원특별자치도 춘천시 퇴계동 1240 ,033-251-2640,분식,2026-05-27
일반음식점,호반송어회배달전문점,"강원특별자치도 춘천시 후석로 65, 1층 (석사동)",강원특별자치도 춘천시 석사동 641-3 ,033-263-5698,횟집,2026-05-27
일반음식점,샤브명가,"강원특별자치도 춘천시 안마산로 110, B1층 108호 (퇴계동)",강원특별자치도 춘천시 퇴계동 529-1 ,033-242-1991,기타,2026-05-27
일반음식점,영석돈까스,"강원특별자치도 춘천시 춘천로151번길 5-1, 1층 (운교동)",강원특별자치도 춘천시 운교동 170-16 ,033-241-7087,분식,2026-05-27
일반음식점,강빠,"강원특별자치도 춘천시 우석로79번길 5, 1층 (석사동)",강원특별자치도 춘천시 석사동 745-2 ,,일식,2026-05-27
일반음식점,그래그래피자떡볶이춘천점,"강원특별자치도 춘천시 효평길 44, 1층 (효자동)",강원특별자치도 춘천시 효자동 749-16 ,033-256-0050,기타,2026-05-27
일반음식점,춘양화로본점,"강원특별자치도 춘천시 스무숲2길 10, 1층 (석사동)",강원특별자치도 춘천시 석사동 186-44 ,033-263-0292,한식,2026-05-27
